"","Income","Kidhome","Teenhome","Recency","Wines","Fruits","Meat","Fish","Sweets","Gold","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","AcceptedCmp6","Age","NumberofDayEnrolled","NumOfferAccepted2","TotalSpentAmount","FamilySize","IsParent","Education_Master","Education_PhD","Education_Undergraduate","Marital_Status_Married","Marital_Status_Other","Marital_Status_Single","Marital_Status_Together"
"1834",32889,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,53,735913,0,55,3,1,1,0,0,0,0,0,1
"1835",34738,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,37,734210,0,20,1,1,0,0,0,0,0,1,0
"1836",30538,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,50,737709,0,367,2,1,1,0,0,0,0,0,1
"1837",82326,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,44,734636,3,2257,1,0,0,0,1,0,0,0,1
"1838",26642,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,54,737923,0,42,1,1,0,1,0,0,0,0,0
"1839",69932,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,57,733813,0,1049,1,1,0,0,0,0,0,0,0
"1840",44503,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,49,732413,0,48,2,1,0,0,0,0,0,1,0
"1841",60200,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,73,737617,0,685,1,1,0,1,0,0,0,1,0
"1842",49638,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,69,731318,0,39,1,1,0,0,0,0,0,0,0
"1843",23830,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,34,735760,0,43,0,0,0,0,1,0,0,1,0
"1844",33051,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,62,732291,0,835,0,0,1,0,0,0,1,0,0
"1845",72905,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,63,730677,1,1515,1,0,0,0,0,1,0,0,0
"1846",69702,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,70,731377,0,1039,2,1,0,1,0,0,0,0,1
"1847",70300,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,46,732688,0,1596,1,1,0,0,0,0,0,0,0
"1848",70643,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,37,732596,0,1828,1,0,0,1,0,1,0,0,0
"1849",30396,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,52,727300,1,34,2,1,0,1,0,1,0,0,0
"1850",50616,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,53,731683,0,149,1,1,0,1,0,0,0,0,0
"1851",62772,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,52,731288,1,946,1,1,1,0,0,0,0,1,0
"1852",30298,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,36,731288,0,28,0,0,0,1,0,0,0,1,0
"1853",52413,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,37,736948,0,450,1,1,0,0,0,0,0,1,0
"1854",44155,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,64,731408,0,46,3,1,0,1,0,1,0,0,0
"1855",86979,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,50,735487,1,1702,0,0,0,1,0,0,0,0,0
"1856",76532,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,46,734817,0,820,3,1,0,0,0,0,0,0,1
"1857",42081,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,39,728820,1,382,2,1,0,0,0,1,0,0,0
"1858",67546,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,33,726813,0,2126,1,0,0,1,0,1,0,0,0
"1859",88420,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,32,737497,3,2069,1,0,1,0,0,0,0,0,1
"1860",31158,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,36,728486,0,72,2,1,0,0,0,1,0,0,0
"1861",61671,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,53,737101,2,732,1,1,0,0,0,0,0,0,0
"1862",69719,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,47,728731,0,801,0,0,0,0,0,0,0,1,0
"1863",49160,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,72,730769,0,236,1,1,0,0,0,0,0,0,0
"1864",24882,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,43,734817,1,80,2,1,0,0,1,0,0,0,1
"1865",90933,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,67,726966,1,1685,0,0,0,1,0,0,0,1,0
"1866",113734,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,76,728000,0,277,0,0,0,1,0,0,0,1,0
"1867",59292,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,71,733448,0,507,2,1,0,1,0,0,0,0,1
"1868",45759,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,57,729916,0,68,3,1,0,1,0,1,0,0,0
"1869",22148,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,38,733509,0,49,0,0,0,0,0,0,0,1,0
"1870",73395,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,34,731714,0,397,1,0,1,0,0,1,0,0,0
"1871",29819,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,50,729308,0,39,1,1,0,0,0,0,0,0,0
"1872",45688,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,53,729216,1,306,2,1,0,0,0,1,0,0,0
"1873",62820,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,67,734210,0,976,1,0,0,0,0,1,0,0,0
"1874",60491,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,50,735913,0,1028,2,1,0,1,0,1,0,0,0
"1875",33235,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,35,736490,0,70,2,1,0,0,0,0,0,0,1
"1876",35701,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,62,731349,0,46,1,0,0,0,0,1,0,0,0
"1877",31535,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,41,728608,1,51,2,1,1,0,0,1,0,0,0
"1878",92556,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,61,730952,0,1263,1,0,0,0,1,0,0,0,1
"1879",67384,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,51,734391,1,1490,1,1,0,0,0,0,0,1,0
"1880",80573,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,50,732961,0,1564,1,0,1,0,0,0,0,0,1
"1881",77870,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,54,730100,2,1815,2,1,0,0,0,1,0,0,0
"1882",52278,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,58,729216,0,1198,1,1,0,1,0,0,1,0,0
"1883",57107,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,53,729369,2,416,1,1,0,0,0,0,0,1,0
"1884",18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,31,732473,0,85,1,0,0,0,0,1,0,0,0
"1885",36038,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,40,726905,0,47,1,1,0,1,0,0,0,1,0
"1886",20180,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,45,731012,0,137,0,0,0,0,0,0,0,1,0
"1887",34230,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,56,728517,0,21,3,1,0,1,0,0,0,0,1
"1888",31878,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,44,730161,0,70,1,1,0,0,1,0,0,1,0
"1889",70932,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,49,731408,0,909,2,1,0,0,1,1,0,0,0
"1890",91249,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,65,730769,4,1676,0,0,0,0,0,0,0,1,0
"1891",77598,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,78,737709,1,1735,0,0,1,0,0,0,0,1,0
"1892",80982,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,62,735426,0,1191,2,1,0,0,0,0,0,1,0
"1893",22701,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,44,736278,0,24,2,1,1,0,0,1,0,0,0
"1894",55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,52,729643,2,1182,2,1,0,1,0,1,0,0,0
"1895",70617,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,51,729796,0,1280,1,0,0,0,0,1,0,0,0
"1896",64849,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,64,733295,0,1336,0,0,0,0,0,0,0,1,0
"1897",62694,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,56,731987,0,749,3,1,1,0,0,1,0,0,0
"1898",61917,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,47,730738,0,91,3,1,0,1,0,1,0,0,0
"1899",67472,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,74,727877,0,414,2,1,0,1,0,1,0,0,0
"1900",21059,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,39,735791,0,44,2,1,1,0,0,1,0,0,0
"1901",29543,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,53,737892,0,63,3,1,1,0,0,1,0,0,0
"1902",75903,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,70,735335,0,901,2,1,0,0,0,1,0,0,0
"1903",34984,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,46,735913,0,38,3,1,0,0,1,0,0,0,1
"1904",54998,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,65,734636,0,455,1,1,0,1,0,0,0,1,0
"1905",54356,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,72,731104,0,775,1,1,0,1,0,0,1,0,0
"1906",34242,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,62,729888,0,15,2,1,1,0,0,1,0,0,0
"1907",25410,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,48,726813,0,38,2,1,0,0,0,1,0,0,0
"1908",73356,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,37,736125,3,1512,1,0,0,1,0,1,0,0,0
"1909",28320,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,71,733234,0,43,2,1,0,0,0,0,0,0,1
"1910",23763,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,44,735579,0,42,1,1,0,0,0,0,0,1,0
"1911",72570,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,37,729126,0,1089,1,0,0,0,0,1,0,0,0
"1912",34529,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,45,732991,0,162,2,1,1,0,0,1,0,0,0
"1913",70792,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,70,736125,0,1272,0,0,0,0,0,0,1,0,0
"1914",63211,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,39,737313,0,1173,1,0,0,0,0,1,0,0,0
"1915",83891,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,47,730891,0,816,2,1,1,0,0,1,0,0,0
"1916",36065,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,53,726966,0,74,2,1,0,0,0,0,0,1,0
"1917",39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,67,733934,0,134,2,1,0,0,0,0,0,0,1
"1918",51141,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,81,735244,0,157,0,0,0,1,0,0,0,1,0
"1919",56939,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,45,731530,0,561,2,1,0,0,0,1,0,0,0
"1920",80872,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,70,733844,0,1336,0,0,0,0,0,0,0,1,0
"1921",72335,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,45,733387,0,2092,1,0,0,1,0,0,0,0,1
"1922",61798,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,57,729643,0,463,0,0,0,1,0,0,0,1,0
"1923",76842,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,71,737132,0,1130,0,0,0,1,0,0,1,0,0
"1924",29478,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,45,732138,0,20,2,1,0,0,0,0,0,0,1
"1925",46998,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,65,730039,1,377,1,1,0,0,0,0,0,1,0
"1926",96843,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,31,729857,1,1544,0,0,0,0,0,0,0,1,0
"1927",56551,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,71,735671,0,138,2,1,0,1,0,0,1,0,0
"1928",70053,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,56,737071,0,1012,2,1,1,0,0,1,0,0,0
"1929",71670,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,59,734879,3,1766,0,0,0,1,0,0,1,0,0
"1930",44359,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,43,731987,0,45,3,1,0,0,0,1,0,0,0
"1931",40887,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,69,736036,0,161,2,1,0,0,0,0,0,1,0
"1932",48877,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,55,736521,0,144,1,1,0,0,0,0,0,0,0
"1933",74485,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,74,729369,0,1734,1,0,0,0,0,0,0,0,1
"1934",64474,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,49,730039,0,823,2,1,0,0,0,0,0,0,1
"1935",77226,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,58,728090,0,1138,2,1,0,0,0,0,0,0,1
"1936",72643,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,72,728455,1,1429,0,0,0,0,0,0,1,0,0
"1937",85738,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,43,729947,2,1371,1,0,1,0,0,0,0,0,1
"1938",55686,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,55,733203,1,982,1,1,0,0,0,0,0,0,0
"1939",39062,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,38,729157,1,44,1,1,0,0,0,0,0,1,0
"1940",34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,50,737982,0,318,3,1,0,0,0,0,0,0,1
"1941",40794,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,46,735701,0,434,2,1,0,0,0,1,0,0,0
"1942",54690,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,50,735487,0,198,3,1,0,0,1,1,0,0,0
"1943",32632,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,58,737405,0,576,1,0,0,0,1,1,0,0,0
"1944",38236,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,53,730799,0,88,2,1,0,1,0,0,0,1,0
"1945",36781,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,42,734605,0,63,2,1,0,0,0,1,0,0,0
"1946",31385,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,37,736187,1,27,1,1,1,0,0,0,0,1,0
"1947",24570,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,37,728455,0,193,2,1,0,0,0,1,0,0,0
"1948",25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,47,731530,0,101,1,1,0,1,0,0,0,0,0
"1949",94642,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,70,733934,2,2211,1,0,0,0,0,1,0,0,0
"1950",58646,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,59,734544,0,140,2,1,1,0,0,1,0,0,0
"1951",53201,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,46,733934,0,415,2,1,0,0,0,0,0,1,0
"1952",21994,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,64,729247,0,22,2,1,0,0,0,0,0,0,1
"1953",57113,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,43,736125,0,263,3,1,0,0,0,1,0,0,0
"1954",51373,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,30,730161,0,393,1,0,0,0,0,1,0,0,0
"1955",23477,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,35,730404,0,147,2,1,0,0,0,1,0,0,0
"1956",58116,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,65,733509,0,443,2,1,0,0,0,1,0,0,0
"1957",72968,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,58,732169,1,1958,0,0,0,1,0,0,0,0,0
"1958",39791,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,50,728061,0,174,2,1,1,0,0,1,0,0,0
"1959",91712,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,74,731865,1,2217,0,0,1,0,0,0,0,1,0
"1960",94472,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,63,737162,2,1691,1,1,0,0,0,0,0,1,0
"1961",13672,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,61,732048,0,25,3,1,0,0,0,0,0,0,1
"1962",96547,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,41,729827,3,809,1,0,0,0,1,1,0,0,0
"1963",79205,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,46,727543,1,895,1,0,0,0,0,1,0,0,0
"1964",56559,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,46,728882,0,484,2,1,0,1,0,0,0,0,1
"1965",32644,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,48,732504,1,413,2,1,0,1,0,1,0,0,0
"1966",67506,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,41,737617,0,331,1,1,0,0,1,0,0,1,0
"1967",24206,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,51,735366,0,25,1,1,0,0,0,0,0,1,0
"1968",28420,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,54,729247,0,13,1,1,0,1,0,0,0,0,0
"1969",22979,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,51,735913,0,115,2,1,0,0,0,1,0,0,0
"1970",33279,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,55,733813,0,16,0,0,0,0,0,0,0,1,0
"1971",46423,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,49,731530,0,92,2,1,1,0,0,0,0,1,0
"1972",30368,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,44,735487,0,52,2,1,0,0,0,1,0,0,0
"1973",63684,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,51,728547,0,1464,2,1,0,0,0,1,0,0,0
"1974",41638,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,57,733568,1,441,1,1,0,0,0,0,0,0,0
"1975",68805,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,62,731895,0,283,1,1,0,1,0,0,0,0,0
"1976",65814,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,55,737558,0,747,2,1,0,1,0,0,0,0,1
"1977",71964,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,63,730922,0,1870,0,0,0,0,0,0,0,0,0
"1978",39146,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,35,733203,0,165,1,1,0,0,0,0,0,1,0
"1979",96876,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,44,735944,3,1941,1,0,0,0,0,0,0,0,1
"1980",34445,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,40,728486,0,839,1,0,0,0,1,1,0,0,0
"1981",68281,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,63,735579,0,1655,0,0,0,0,0,0,0,1,0
"1982",37284,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,46,727696,0,23,3,1,0,0,1,1,0,0,0
"1983",36790,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,38,737923,0,66,1,0,0,0,0,1,0,0,0
"1984",27943,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,54,732779,0,37,3,1,0,0,0,0,0,0,1
"1985",22263,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,70,727331,0,21,2,1,0,0,0,0,0,0,0
"1986",30261,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,49,728973,0,22,4,1,0,0,0,0,0,0,1
"1987",28587,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,43,733934,0,78,2,1,0,0,0,0,0,0,1
"1988",43815,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,39,736431,0,79,2,1,1,0,0,1,0,0,0
"1989",48195,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,65,730677,0,265,3,1,0,0,0,1,0,0,0
"1990",77027,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,69,736490,0,1175,2,1,1,0,0,1,0,0,0
"1991",71322,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,56,732473,0,1305,2,1,0,1,0,1,0,0,0
"1992",32765,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,42,729916,0,46,2,1,1,0,0,1,0,0,0
"1993",29672,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,56,733905,0,25,3,1,0,0,0,0,0,0,1
"1994",23272,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,68,731865,0,46,0,0,0,0,0,0,0,0,0
"1995",49912,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,72,735548,1,874,2,1,1,0,0,0,0,0,1
"1996",7500,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,36,737770,0,100,2,1,0,0,1,0,0,0,1
"1997",68117,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,74,734636,1,930,1,1,0,1,0,0,1,0,0
"1998",67225,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,66,728547,0,868,2,1,0,0,0,1,0,0,0
"1999",17649,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,45,733660,0,45,2,1,0,0,0,1,0,0,0
"2000",55914,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,46,727665,0,1260,2,1,0,0,0,0,0,0,1
"2001",40059,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,37,727877,1,414,2,1,0,0,0,1,0,0,0
"2002",60905,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,71,736187,0,392,2,1,0,0,0,0,0,0,1
"2003",75330,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,44,736613,0,1109,3,1,0,0,0,1,0,0,0
"2004",60689,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,70,737831,0,639,1,1,0,0,0,0,0,1,0
"2005",38680,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,37,728061,0,79,2,1,0,0,0,1,0,0,0
"2006",61416,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,39,735395,1,1665,1,0,0,0,0,0,0,0,1
"2007",49767,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,30,737497,0,692,0,0,0,0,0,0,0,1,0
"2008",83273,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,51,728973,0,1392,3,1,0,0,0,0,0,1,0
"2009",29009,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,40,727451,0,44,2,1,0,0,0,1,0,0,0
"2010",45057,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,42,737648,0,50,2,1,1,0,0,1,0,0,0
"2011",37150,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,50,734087,0,467,2,1,0,0,0,1,0,0,0
"2012",43020,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,51,727086,0,223,1,1,0,0,0,0,0,1,0
